,Unnamed: 0,Timestamp,car-id,car-type,gate-name,Date,gate_type
103878,103878,2015-08-28 15:35:32,20154519024544-322,2,general-gate4,2015-08-28,general-gate
103884,103884,2015-08-28 15:42:05,20154519024544-322,2,general-gate7,2015-08-28,general-gate
103895,103895,2015-08-28 15:51:12,20154519024544-322,2,camping4,2015-08-28,camping
106242,106242,2015-08-30 23:40:12,20154519024544-322,2,camping4,2015-08-30,camping
106243,106243,2015-08-30 23:49:13,20154519024544-322,2,general-gate7,2015-08-30,general-gate
106244,106244,2015-08-30 23:55:47,20154519024544-322,2,general-gate4,2015-08-30,general-gate
106245,106245,2015-08-31 00:06:13,20154519024544-322,2,general-gate1,2015-08-31,general-gate
106246,106246,2015-08-31 00:08:40,20154519024544-322,2,ranger-stop2,2015-08-31,ranger-stop
106247,106247,2015-08-31 00:11:30,20154519024544-322,2,ranger-stop0,2015-08-31,ranger-stop
106248,106248,2015-08-31 00:14:30,20154519024544-322,2,general-gate2,2015-08-31,general-gate
106250,106250,2015-08-31 00:25:15,20154519024544-322,2,general-gate5,2015-08-31,general-gate
106252,106252,2015-08-31 00:34:36,20154519024544-322,2,entrance4,2015-08-31,entrance
110247,110247,2015-09-04 14:39:02,20154519024544-322,2,entrance4,2015-09-04,entrance
110258,110258,2015-09-04 14:48:19,20154519024544-322,2,general-gate5,2015-09-04,general-gate
110272,110272,2015-09-04 14:59:05,20154519024544-322,2,general-gate2,2015-09-04,general-gate
110278,110278,2015-09-04 15:02:05,20154519024544-322,2,ranger-stop0,2015-09-04,ranger-stop
110279,110279,2015-09-04 15:04:54,20154519024544-322,2,ranger-stop2,2015-09-04,ranger-stop
110282,110282,2015-09-04 15:07:21,20154519024544-322,2,general-gate1,2015-09-04,general-gate
110296,110296,2015-09-04 15:17:46,20154519024544-322,2,general-gate4,2015-09-04,general-gate
110305,110305,2015-09-04 15:24:19,20154519024544-322,2,general-gate7,2015-09-04,general-gate
110314,110314,2015-09-04 15:33:26,20154519024544-322,2,camping4,2015-09-04,camping
112201,112201,2015-09-06 23:50:14,20154519024544-322,2,camping4,2015-09-06,camping
112203,112203,2015-09-06 23:59:15,20154519024544-322,2,general-gate7,2015-09-06,general-gate
112205,112205,2015-09-07 00:05:49,20154519024544-322,2,general-gate4,2015-09-07,general-gate
112207,112207,2015-09-07 00:16:15,20154519024544-322,2,general-gate1,2015-09-07,general-gate
112208,112208,2015-09-07 00:18:42,20154519024544-322,2,ranger-stop2,2015-09-07,ranger-stop
112210,112210,2015-09-07 00:21:32,20154519024544-322,2,ranger-stop0,2015-09-07,ranger-stop
112214,112214,2015-09-07 00:24:32,20154519024544-322,2,general-gate2,2015-09-07,general-gate
112217,112217,2015-09-07 00:35:17,20154519024544-322,2,general-gate5,2015-09-07,general-gate
112222,112222,2015-09-07 00:44:38,20154519024544-322,2,entrance4,2015-09-07,entrance
115503,115503,2015-09-11 14:46:13,20154519024544-322,2,entrance4,2015-09-11,entrance
115506,115506,2015-09-11 14:55:30,20154519024544-322,2,general-gate5,2015-09-11,general-gate
115512,115512,2015-09-11 15:06:16,20154519024544-322,2,general-gate2,2015-09-11,general-gate
115515,115515,2015-09-11 15:09:16,20154519024544-322,2,ranger-stop0,2015-09-11,ranger-stop
115518,115518,2015-09-11 15:12:05,20154519024544-322,2,ranger-stop2,2015-09-11,ranger-stop
115523,115523,2015-09-11 15:14:32,20154519024544-322,2,general-gate1,2015-09-11,general-gate
115535,115535,2015-09-11 15:24:57,20154519024544-322,2,general-gate4,2015-09-11,general-gate
115540,115540,2015-09-11 15:31:30,20154519024544-322,2,general-gate7,2015-09-11,general-gate
115547,115547,2015-09-11 15:40:37,20154519024544-322,2,camping4,2015-09-11,camping
117484,117484,2015-09-13 23:59:30,20154519024544-322,2,camping4,2015-09-13,camping
117485,117485,2015-09-14 00:08:31,20154519024544-322,2,general-gate7,2015-09-14,general-gate
117486,117486,2015-09-14 00:15:05,20154519024544-322,2,general-gate4,2015-09-14,general-gate
117487,117487,2015-09-14 00:25:31,20154519024544-322,2,general-gate1,2015-09-14,general-gate
117488,117488,2015-09-14 00:27:58,20154519024544-322,2,ranger-stop2,2015-09-14,ranger-stop
117489,117489,2015-09-14 00:30:48,20154519024544-322,2,ranger-stop0,2015-09-14,ranger-stop
117490,117490,2015-09-14 00:33:48,20154519024544-322,2,general-gate2,2015-09-14,general-gate
117492,117492,2015-09-14 00:44:33,20154519024544-322,2,general-gate5,2015-09-14,general-gate
117493,117493,2015-09-14 00:53:54,20154519024544-322,2,entrance4,2015-09-14,entrance
119860,119860,2015-09-17 09:44:02,20155705025759-63,1,camping5,2015-09-17,camping
119868,119868,2015-09-17 09:53:52,20155705025759-63,1,general-gate7,2015-09-17,general-gate
119875,119875,2015-09-17 10:00:46,20155705025759-63,1,general-gate4,2015-09-17,general-gate
119897,119897,2015-09-17 10:11:46,20155705025759-63,1,general-gate1,2015-09-17,general-gate
119899,119899,2015-09-17 10:14:21,20155705025759-63,1,ranger-stop2,2015-09-17,ranger-stop
119903,119903,2015-09-17 10:17:21,20155705025759-63,1,ranger-stop0,2015-09-17,ranger-stop
119907,119907,2015-09-17 10:20:31,20155705025759-63,1,general-gate2,2015-09-17,general-gate
119912,119912,2015-09-17 10:24:10,20155705025759-63,1,general-gate0,2015-09-17,general-gate
119921,119921,2015-09-17 10:31:21,20155705025759-63,1,camping1,2015-09-17,camping
119933,119933,2015-09-17 10:44:02,20155705025759-63,1,camping1,2015-09-17,camping
119940,119940,2015-09-17 10:51:08,20155705025759-63,1,general-gate0,2015-09-17,general-gate
119944,119944,2015-09-17 10:54:46,20155705025759-63,1,general-gate2,2015-09-17,general-gate
119947,119947,2015-09-17 10:57:57,20155705025759-63,1,ranger-stop0,2015-09-17,ranger-stop
119951,119951,2015-09-17 11:00:56,20155705025759-63,1,ranger-stop2,2015-09-17,ranger-stop
119956,119956,2015-09-17 11:03:31,20155705025759-63,1,general-gate1,2015-09-17,general-gate
119972,119972,2015-09-17 11:14:32,20155705025759-63,1,general-gate4,2015-09-17,general-gate
119979,119979,2015-09-17 11:21:29,20155705025759-63,1,general-gate7,2015-09-17,general-gate
119999,119999,2015-09-17 11:39:27,20155705025759-63,1,camping0,2015-09-17,camping
120895,120895,2015-09-18 14:41:04,20154519024544-322,2,entrance4,2015-09-18,entrance
120915,120915,2015-09-18 14:50:21,20154519024544-322,2,general-gate5,2015-09-18,general-gate
120931,120931,2015-09-18 15:01:07,20154519024544-322,2,general-gate2,2015-09-18,general-gate
120934,120934,2015-09-18 15:04:07,20154519024544-322,2,ranger-stop0,2015-09-18,ranger-stop
120937,120937,2015-09-18 15:06:56,20154519024544-322,2,ranger-stop2,2015-09-18,ranger-stop
120941,120941,2015-09-18 15:09:23,20154519024544-322,2,general-gate1,2015-09-18,general-gate
120954,120954,2015-09-18 15:19:48,20154519024544-322,2,general-gate4,2015-09-18,general-gate
120959,120959,2015-09-18 15:26:21,20154519024544-322,2,general-gate7,2015-09-18,general-gate
120977,120977,2015-09-18 15:35:28,20154519024544-322,2,camping4,2015-09-18,camping
122983,122983,2015-09-20 23:51:22,20154519024544-322,2,camping4,2015-09-20,camping
122984,122984,2015-09-21 00:00:23,20154519024544-322,2,general-gate7,2015-09-21,general-gate
122986,122986,2015-09-21 00:06:57,20154519024544-322,2,general-gate4,2015-09-21,general-gate
122987,122987,2015-09-21 00:17:23,20154519024544-322,2,general-gate1,2015-09-21,general-gate
122988,122988,2015-09-21 00:19:50,20154519024544-322,2,ranger-stop2,2015-09-21,ranger-stop
122989,122989,2015-09-21 00:22:40,20154519024544-322,2,ranger-stop0,2015-09-21,ranger-stop
122990,122990,2015-09-21 00:25:40,20154519024544-322,2,general-gate2,2015-09-21,general-gate
122991,122991,2015-09-21 00:36:25,20154519024544-322,2,general-gate5,2015-09-21,general-gate
122992,122992,2015-09-21 00:45:46,20154519024544-322,2,entrance4,2015-09-21,entrance
126118,126118,2015-09-25 15:03:19,20154519024544-322,2,entrance4,2015-09-25,entrance
126132,126132,2015-09-25 15:12:36,20154519024544-322,2,general-gate5,2015-09-25,general-gate
126150,126150,2015-09-25 15:23:22,20154519024544-322,2,general-gate2,2015-09-25,general-gate
126154,126154,2015-09-25 15:26:22,20154519024544-322,2,ranger-stop0,2015-09-25,ranger-stop
126159,126159,2015-09-25 15:29:11,20154519024544-322,2,ranger-stop2,2015-09-25,ranger-stop
126163,126163,2015-09-25 15:31:38,20154519024544-322,2,general-gate1,2015-09-25,general-gate
126177,126177,2015-09-25 15:42:03,20154519024544-322,2,general-gate4,2015-09-25,general-gate
126188,126188,2015-09-25 15:48:36,20154519024544-322,2,general-gate7,2015-09-25,general-gate
126199,126199,2015-09-25 15:57:43,20154519024544-322,2,camping4,2015-09-25,camping
127940,127940,2015-09-27 23:37:22,20154519024544-322,2,camping4,2015-09-27,camping
127941,127941,2015-09-27 23:46:23,20154519024544-322,2,general-gate7,2015-09-27,general-gate
127943,127943,2015-09-27 23:52:57,20154519024544-322,2,general-gate4,2015-09-27,general-gate
127944,127944,2015-09-28 00:03:23,20154519024544-322,2,general-gate1,2015-09-28,general-gate
127945,127945,2015-09-28 00:05:50,20154519024544-322,2,ranger-stop2,2015-09-28,ranger-stop
127946,127946,2015-09-28 00:08:40,20154519024544-322,2,ranger-stop0,2015-09-28,ranger-stop
127947,127947,2015-09-28 00:11:40,20154519024544-322,2,general-gate2,2015-09-28,general-gate
127953,127953,2015-09-28 00:22:25,20154519024544-322,2,general-gate5,2015-09-28,general-gate
127954,127954,2015-09-28 00:31:46,20154519024544-322,2,entrance4,2015-09-28,entrance
130721,130721,2015-10-02 14:42:56,20154519024544-322,2,entrance4,2015-10-02,entrance
130723,130723,2015-10-02 14:52:13,20154519024544-322,2,general-gate5,2015-10-02,general-gate
130726,130726,2015-10-02 15:02:59,20154519024544-322,2,general-gate2,2015-10-02,general-gate
130728,130728,2015-10-02 15:05:59,20154519024544-322,2,ranger-stop0,2015-10-02,ranger-stop
130730,130730,2015-10-02 15:08:48,20154519024544-322,2,ranger-stop2,2015-10-02,ranger-stop
130732,130732,2015-10-02 15:11:15,20154519024544-322,2,general-gate1,2015-10-02,general-gate
130735,130735,2015-10-02 15:21:40,20154519024544-322,2,general-gate4,2015-10-02,general-gate
130736,130736,2015-10-02 15:28:13,20154519024544-322,2,general-gate7,2015-10-02,general-gate
130739,130739,2015-10-02 15:37:20,20154519024544-322,2,camping4,2015-10-02,camping
131560,131560,2015-10-04 23:42:30,20154519024544-322,2,camping4,2015-10-04,camping
131563,131563,2015-10-04 23:51:31,20154519024544-322,2,general-gate7,2015-10-04,general-gate
131566,131566,2015-10-04 23:58:05,20154519024544-322,2,general-gate4,2015-10-04,general-gate
131568,131568,2015-10-05 00:08:31,20154519024544-322,2,general-gate1,2015-10-05,general-gate
131569,131569,2015-10-05 00:10:58,20154519024544-322,2,ranger-stop2,2015-10-05,ranger-stop
131571,131571,2015-10-05 00:13:48,20154519024544-322,2,ranger-stop0,2015-10-05,ranger-stop
131572,131572,2015-10-05 00:16:48,20154519024544-322,2,general-gate2,2015-10-05,general-gate
131574,131574,2015-10-05 00:27:33,20154519024544-322,2,general-gate5,2015-10-05,general-gate
131575,131575,2015-10-05 00:36:54,20154519024544-322,2,entrance4,2015-10-05,entrance
135225,135225,2015-10-19 18:38:45,20155705025759-63,1,camping0,2015-10-19,camping
135228,135228,2015-10-19 18:58:52,20155705025759-63,1,camping2,2015-10-19,camping
140834,140834,2015-11-22 12:55:11,20155705025759-63,1,camping2,2015-11-22,camping
140837,140837,2015-11-22 13:12:43,20155705025759-63,1,general-gate7,2015-11-22,general-gate
140840,140840,2015-11-22 13:19:39,20155705025759-63,1,general-gate4,2015-11-22,general-gate
140841,140841,2015-11-22 13:30:39,20155705025759-63,1,general-gate1,2015-11-22,general-gate
140842,140842,2015-11-22 13:33:14,20155705025759-63,1,ranger-stop2,2015-11-22,ranger-stop
140843,140843,2015-11-22 13:36:14,20155705025759-63,1,ranger-stop0,2015-11-22,ranger-stop
140844,140844,2015-11-22 13:39:24,20155705025759-63,1,general-gate2,2015-11-22,general-gate
140845,140845,2015-11-22 13:50:46,20155705025759-63,1,general-gate5,2015-11-22,general-gate
140846,140846,2015-11-22 14:00:56,20155705025759-63,1,camping6,2015-11-22,camping
144101,144101,2015-12-22 17:43:02,20155705025759-63,1,camping6,2015-12-22,camping
144102,144102,2015-12-22 17:53:06,20155705025759-63,1,general-gate5,2015-12-22,general-gate
144103,144103,2015-12-22 18:04:28,20155705025759-63,1,general-gate2,2015-12-22,general-gate
144104,144104,2015-12-22 18:07:39,20155705025759-63,1,ranger-stop0,2015-12-22,ranger-stop
144105,144105,2015-12-22 18:10:38,20155705025759-63,1,ranger-stop2,2015-12-22,ranger-stop
144106,144106,2015-12-22 18:13:13,20155705025759-63,1,general-gate1,2015-12-22,general-gate
144107,144107,2015-12-22 18:24:14,20155705025759-63,1,general-gate4,2015-12-22,general-gate
144108,144108,2015-12-22 18:31:11,20155705025759-63,1,general-gate7,2015-12-22,general-gate
144109,144109,2015-12-22 18:44:38,20155705025759-63,1,camping3,2015-12-22,camping
147405,147405,2016-01-26 15:18:23,20155705025759-63,1,camping3,2016-01-26,camping
147406,147406,2016-01-26 15:22:40,20155705025759-63,1,camping4,2016-01-26,camping
152076,152076,2016-03-01 18:11:21,20155705025759-63,1,camping4,2016-03-01,camping
152077,152077,2016-03-01 18:20:10,20155705025759-63,1,camping0,2016-03-01,camping
152348,152348,2016-03-04 12:29:51,20162904122951-717,1,entrance3,2016-03-04,entrance
152351,152351,2016-03-04 12:43:15,20162904122951-717,1,general-gate7,2016-03-04,general-gate
152358,152358,2016-03-04 12:59:49,20162904122951-717,1,camping0,2016-03-04,camping
152817,152817,2016-03-06 21:33:40,20162904122951-717,1,camping0,2016-03-06,camping
152820,152820,2016-03-06 21:50:08,20162904122951-717,1,general-gate7,2016-03-06,general-gate
152822,152822,2016-03-06 22:03:33,20162904122951-717,1,entrance3,2016-03-06,entrance
153435,153435,2016-03-11 12:25:09,20162904122951-717,1,entrance3,2016-03-11,entrance
153436,153436,2016-03-11 12:38:31,20162904122951-717,1,general-gate7,2016-03-11,general-gate
153437,153437,2016-03-11 12:55:05,20162904122951-717,1,camping0,2016-03-11,camping
153863,153863,2016-03-13 21:17:50,20162904122951-717,1,camping0,2016-03-13,camping
153865,153865,2016-03-13 21:34:18,20162904122951-717,1,general-gate7,2016-03-13,general-gate
153866,153866,2016-03-13 21:47:43,20162904122951-717,1,entrance3,2016-03-13,entrance
154545,154545,2016-03-18 12:16:03,20162904122951-717,1,entrance3,2016-03-18,entrance
154550,154550,2016-03-18 12:29:25,20162904122951-717,1,general-gate7,2016-03-18,general-gate
154556,154556,2016-03-18 12:45:59,20162904122951-717,1,camping0,2016-03-18,camping
154910,154910,2016-03-20 21:38:42,20162904122951-717,1,camping0,2016-03-20,camping
154912,154912,2016-03-20 21:55:10,20162904122951-717,1,general-gate7,2016-03-20,general-gate
154913,154913,2016-03-20 22:08:35,20162904122951-717,1,entrance3,2016-03-20,entrance
155439,155439,2016-03-25 12:27:50,20162904122951-717,1,entrance3,2016-03-25,entrance
155440,155440,2016-03-25 12:41:12,20162904122951-717,1,general-gate7,2016-03-25,general-gate
155441,155441,2016-03-25 12:57:46,20162904122951-717,1,camping0,2016-03-25,camping
155811,155811,2016-03-27 21:20:17,20162904122951-717,1,camping0,2016-03-27,camping
155812,155812,2016-03-27 21:36:45,20162904122951-717,1,general-gate7,2016-03-27,general-gate
155813,155813,2016-03-27 21:50:10,20162904122951-717,1,entrance3,2016-03-27,entrance
156318,156318,2016-03-31 13:37:07,20155705025759-63,1,camping0,2016-03-31,camping
156319,156319,2016-03-31 13:45:56,20155705025759-63,1,camping4,2016-03-31,camping
156406,156406,2016-04-01 12:40:22,20162904122951-717,1,entrance3,2016-04-01,entrance
156408,156408,2016-04-01 12:53:44,20162904122951-717,1,general-gate7,2016-04-01,general-gate
156409,156409,2016-04-01 13:10:18,20162904122951-717,1,camping0,2016-04-01,camping
156783,156783,2016-04-03 21:29:32,20162904122951-717,1,camping0,2016-04-03,camping
156785,156785,2016-04-03 21:46:00,20162904122951-717,1,general-gate7,2016-04-03,general-gate
156787,156787,2016-04-03 21:59:25,20162904122951-717,1,entrance3,2016-04-03,entrance
157605,157605,2016-04-08 12:39:23,20162904122951-717,1,entrance3,2016-04-08,entrance
157607,157607,2016-04-08 12:52:45,20162904122951-717,1,general-gate7,2016-04-08,general-gate
157608,157608,2016-04-08 13:09:19,20162904122951-717,1,camping0,2016-04-08,camping
157884,157884,2016-04-10 21:44:29,20162904122951-717,1,camping0,2016-04-10,camping
157888,157888,2016-04-10 22:00:57,20162904122951-717,1,general-gate7,2016-04-10,general-gate
157890,157890,2016-04-10 22:14:22,20162904122951-717,1,entrance3,2016-04-10,entrance
161666,161666,2016-05-03 08:00:52,20155705025759-63,1,camping4,2016-05-03,camping
161669,161669,2016-05-03 08:12:37,20155705025759-63,1,camping2,2016-05-03,camping
167610,167610,2016-05-20 14:15:42,20155705025759-63,1,camping2,2016-05-20,camping
167620,167620,2016-05-20 14:33:14,20155705025759-63,1,general-gate7,2016-05-20,general-gate
167627,167627,2016-05-20 14:43:07,20155705025759-63,1,camping5,2016-05-20,camping
